wep,mode,cut_by,day_obs,intra,extra,target,focusz_intra,focusz_extra,peak_extra,fit_success,nfev,chi_square,fwhm,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
ts_wep_15.1.0,native,ts_wep_17.8.1,20260520,2026052001155,2026052001156,HD 145004,0.800000011920929,-0.801099956035614,2913.569091796875,nan,nan,nan,1.187196381507238,-11.787505557856942,268.061149152821,-87.00887974446336,-12.298754402278602,22.750573540179612,5.424585259896792,-23.84928400003066,10.581458882937559,5.885599852214629,-11.397112239452794,-16.219115249462792,-8.58466873624703,4.067691563928471,3.821752460759603,0.6197973843381395,1.643516706265048,-10.545514465551541,-7.33575545931775,12.226356700858839
ts_wep_15.1.0,native,ts_wep_17.8.1,20260521,2026052100515,2026052100516,HD  83375,0.800000011920929,-0.801099956035614,11421.10546875,nan,nan,nan,1.2688510270281856,100.65636160455155,115.73794664598311,-172.9617392986561,23.335991103481472,59.240716128376036,-11.957665264428112,-41.19309704338157,-2.4519522018413595,16.960974765838877,-1.5281627876221724,-1.104970011466265,1.0972308757337967,-1.6859267156842226,5.165143671675126,-2.370895087831962,-1.2375125188170986,8.264697453259119,-0.8730980365227197,17.020819668519547
ts_wep_15.1.0,native,ts_wep_17.8.1,20260521,2026052100517,2026052100518,HD  83375,0.8203429579734802,-0.7807570099830627,11760.4443359375,nan,nan,nan,1.2248780784261581,20.33799291305806,123.07142779180872,-163.72638188375183,-10.021193480823712,3.088105497074328,-21.11142231404207,-48.42196791760659,-4.908488472118706,6.348693279655073,2.0755268592089933,-12.666870429911063,-17.50860854059897,0.7420399128454584,6.909704345418799,-1.3313850319070197,2.6652099366282846,-10.283601607420858,-10.550233745708137,18.860079922310906
ts_wep_15.1.0,native,ts_wep_17.8.1,20260522,2026052200257,2026052200258,HD  88766,0.8547356128692627,-0.7463643550872803,6730.984375,nan,nan,nan,1.4048581100445388,-79.71188879667434,232.87569239769653,-203.91575644036894,23.412392294828592,20.321175802526913,-23.671968206955608,-66.99039706551035,-49.09418726088566,16.982091719752393,-6.2457355937336665,-4.859996908862785,-22.15901242552906,5.611152801038851,-2.5709313244248517,3.70652812326026,-1.5110258646680008,-3.866234185929241,-4.132654113363712,21.160243364221724
ts_wep_15.1.0,native,ts_wep_17.8.1,20260523,2026052300011,2026052300012,HD 106362,0.800000011920929,-0.801099956035614,9964.7763671875,nan,nan,nan,1.5848280683693579,89.32892518233916,201.9098817483601,-122.54492635270611,-0.2576086944469536,18.478952813441964,6.168985960259065,-8.806142757300467,16.275980734195347,4.91078136363477,-8.177232109062537,-8.01755933945456,1.4595599616762875,3.8336310044913895,-5.696067044671604,-2.578567474994271,1.9609704047008392,-12.66427448230663,3.237050319695538,3.2144842029672933
ts_wep_15.1.0,native,ts_wep_17.8.1,20260523,2026052300013,2026052300014,HD 106362,0.8171460628509521,-0.7839539051055908,10824.244140625,nan,nan,nan,1.5890630670173065,49.85920593940932,155.93079956366304,-124.94799073592026,-0.6063025526921588,-13.671994640267126,12.16034742216305,-32.772443375670186,13.44074133626449,8.351639297435769,-4.9329241453751544,-10.017277558164805,-4.417454359719165,7.337706415596637,-4.450015617920121,2.3869362497737576,2.528314341737341,-10.393669063275404,-0.970024056004095,4.43425367395009
ts_wep_15.1.0,native,ts_wep_17.8.1,20260601,2026060100014,2026060100015,HD  73599,0.800000011920929,-0.801099956035614,7081.296875,nan,nan,nan,1.3347356586955723,-395.0926594087182,152.0499999325891,-56.17820905502815,0.513802638122189,43.909332080515725,-5.682903474507024,-10.819903226591894,-44.04338664989591,12.502672808541336,3.174306770203959,-25.991139807145252,2.2246847534528906,-0.9678451969478488,-0.6439420144645172,5.793181744056448,1.871407132034421,-1.6874210431049959,2.3112678087885623,15.982500930818523
ts_wep_15.1.0,native,ts_wep_17.8.1,20260601,2026060100018,2026060100019,HD  73599,0.7188686728477478,-0.8822312951087952,1670.19775390625,nan,nan,nan,1.2981030183918076,20.292006648779434,179.78074675260376,-36.80639491688221,12.274900663318027,-18.908933276300903,-3.3711791198456886,-7.098464991874762,-11.494551273910513,7.6461028311524,0.6525418263239725,-10.844885241488026,5.580601599220005,3.3083307261761483,-0.30357518406794365,4.17643150564839,5.746641797789929,-1.947169772409078,6.403009753092513,12.59584071203488
ts_wep_15.1.0,native,ts_wep_17.8.1,20260602,2026060200141,2026060200142,HD  85693,0.800000011920929,-0.801099956035614,9512.2666015625,nan,nan,nan,1.1170372000535245,-1.9473190412337085,147.8987774017573,-118.61630249448869,20.154493657246704,-1.246212852702712,-36.73732619825227,-33.18792677732007,-38.36823522413532,7.763291047769164,-6.295513763779514,18.607350509765027,-6.445834650412175,9.260502483291392,-1.3247997153456768,4.495112953888196,10.984191890893868,6.020819850838238,-7.611107080987808,26.66228836810911
ts_wep_15.1.0,native,ts_wep_17.8.1,20260603,2026060300321,2026060300322,HD  78969,0.8169717192649841,-0.7841282486915588,4907.9814453125,nan,nan,nan,1.1126218945061976,19.33233217141702,208.85620913638226,-17.734850581964068,3.5518562899993142,4.080091734857242,-18.324402325584046,-5.863813115370634,3.8239900772570987,1.4981044710904576,-6.459854589974396,-13.358544344490683,3.1880576637698175,2.9059630823201923,1.4553588708247271,0.39822461375907103,10.652563599234835,-2.5442967285564255,9.082842101483312,12.16198522516989
ts_wep_15.1.0,native,ts_wep_17.8.1,20260604,2026060400266,2026060400267,HD 100630,0.8199036717414856,-0.7811962962150574,21790.724609375,nan,nan,nan,1.6229968259119105,11.568099419983282,195.25183207351444,-108.98940471009453,-17.964990719854814,-10.327937389343525,9.13362185123798,-41.55305281002302,15.433653821075026,3.664616709557945,-4.162620423858191,-8.826983610922946,-3.233535802912785,6.386354335695545,4.2110053392418845,1.6052636448515791,-0.2991817253474116,-5.642131170000849,-1.6902637491629573,-0.5495246941009408
ts_wep_15.1.0,native,ts_wep_17.8.1,20260606,2026060600012,2026060600013,HD  88767,0.800000011920929,-0.801099956035614,13857.369140625,nan,nan,nan,1.3050594959529738,150.90497640324,92.47424037920398,-219.14951866420247,9.829225185249834,39.382761171452024,-30.88181886178095,-21.67306249718704,34.142107693240824,10.653267836226176,4.438947259288309,0.10839365367505673,-8.173774932410483,3.802081011219595,-8.151488580514616,-4.873029229040352,-3.762302335456841,-5.162796167667298,-8.250970565892526,10.044787460533835
ts_wep_15.1.0,native,ts_wep_17.8.1,20260606,2026060600014,2026060600015,HD  88767,0.8291589617729187,-0.7719410061836243,10148.185546875,nan,nan,nan,1.2751948439931544,-0.6905831434196575,-63.450761112879725,-163.05888281785673,41.2142678664288,-3.1327618496303975,-18.50132253700503,-49.23601953228498,-13.428427689503968,18.005979936710688,8.291206307455681,2.204300665745461,-5.292335451064219,6.669399767132689,3.349204345294265,-4.9124043411922464,1.6910179147006257,-8.478208982821444,-16.070919674778,15.360440681417863
ts_wep_15.1.0,native,ts_wep_17.8.1,20260607,2026060700162,2026060700163,V* II Vir,0.85896897315979,-0.7421309947967529,99904.703125,nan,nan,nan,1.3002301542883614,8.623598958821265,167.4298902091631,-82.58274316347959,-38.17621510891365,-23.295193622252533,24.611629193378942,-31.973540569187453,-4.153172420655873,1.2481169190163173,-4.916845224037413,-11.717284775816063,-6.482921152123681,8.853062386187588,11.248712478837234,4.48472851502008,0.7280462423670533,-11.3197178831725,-0.0008443727452743161,12.465743712485304
ts_wep_15.1.0,native,ts_wep_17.8.1,20260611,2026061100012,2026061100013,HD 100975,0.8342234492301941,-0.7668765187263489,43056.9765625,nan,nan,nan,1.1933453298960242,-11.911603682408224,239.43181158457293,-104.97851146994482,-36.46990956902689,-15.300477716502014,6.861768784323068,-28.458609592952534,-17.07295061889358,4.493998462540244,-1.6116825595163469,-17.580568009317023,-3.2180948060985908,8.481613935133117,16.774443306616224,6.271131004991064,2.9036996166164153,-12.315314811898814,-0.02508599243520391,16.108853747035607
ts_wep_15.1.0,native,ts_wep_17.8.1,20260611,2026061100014,2026061100015,HD 100975,0.8302059173583984,-0.7708940505981445,42939.3203125,nan,nan,nan,1.1812470424046537,50.02338912256027,234.45156430499227,-96.26085740586257,4.95987822319025,0.05660063106931034,24.14430040105951,-22.858040352850946,-16.55850454124522,2.1874879647117185,-4.392090293481101,-15.296752227707021,-0.2510795697969672,2.1755642875279086,-1.71894245254964,-2.8073044385899553,-0.8421691026881785,-16.020107108586107,-1.7085310399337286,22.183738631676967
ts_wep_15.1.0,native,ts_wep_17.8.1,20260612,2026061200536,2026061200537,HD  94473,0.7905848026275635,-0.8105151653289795,11022.5869140625,nan,nan,nan,1.2243913635244161,17.37415077334117,176.34553617390156,-204.11145677234512,-20.896295848985638,-39.775649325679325,-12.638027024336115,-33.24709441985199,7.63229153874008,1.0721066410890163,-8.008349169404383,-3.8331393278021317,-8.98912449159658,8.56868901465539,0.6713173826313622,-1.070378998708371,0.19800073269679916,0.23798497951934494,-1.80318102193698,11.391081442715345
ts_wep_15.1.0,native,ts_wep_17.8.1,20260614,2026061400017,2026061400018,HD  88611,0.800000011920929,-0.801099956035614,10334.345703125,nan,nan,nan,1.2707108305130612,-364.80178299829265,193.6543316266693,-92.52832105191524,3.1265569066525303,25.97365103284276,-9.428107485494651,-19.743916129719942,-51.48004096630337,6.997057825116675,2.7647869840633397,-23.685465072420847,-9.870120032684781,2.84605985349484,-1.3078258217671221,2.5745815437082777,2.4062724355066774,-7.303739138852443,1.821394686228888,18.1007852591606
ts_wep_15.1.0,native,ts_wep_17.8.1,20260614,2026061400019,2026061400020,HD  88611,0.7307369709014893,-0.8703629970550537,9944.8017578125,nan,nan,nan,1.329290106166837,-49.59546090172628,126.82579725848775,-77.83113942128965,-29.56306923449483,-22.631317412450137,3.7246759945888805,-31.150855833478477,-32.442116296295076,7.718136561189022,13.188690128557154,-15.968863908938934,-3.97408572132539,8.034503327005051,2.9419848136518993,8.030144617140001,0.8622386788579997,-8.127421418514446,4.690603212650735,13.594662002020993
ts_wep_15.1.0,native,ts_wep_17.8.1,20260619,2026061900014,2026061900015,V* VW Crt,0.9200000762939453,-0.6810998916625977,108485.46875,nan,nan,nan,2.211583407549285,-1025.554113153895,65.60922447303635,-150.56082946336295,-7.25244699238021,-32.90398404563017,-3.1954772411387826,-42.90893150678726,-49.32879925001676,-38.90437253829732,-4.369499768973302,-25.403506188305975,-10.034689149902238,-0.45074025065700085,13.26816904842381,0.13480053627162095,-1.0561551286796937,-20.441889192586014,-2.3541857669100494,10.16708682952776
ts_wep_15.1.0,native,ts_wep_17.8.1,20260621,2026062100011,2026062100012,HD 101980,0.800000011920929,-0.801099956035614,105418.828125,nan,nan,nan,3.907518914326378,533.4864373478213,4.030941580242856,1182.9272324833148,-18.348149786763177,-266.6725747034175,0.6443724580374566,-215.06111722754562,-78.09560212025474,-56.275660497074846,26.86321612497096,73.97475728544522,-26.44494029531182,-64.62574287041969,2.3122108866948894,-31.754082547577983,4.601294952325543,4.167228915075781,28.696428120825942,-20.829733233859137
ts_wep_15.1.0,native,ts_wep_17.8.1,20260621,2026062100013,2026062100014,HD 101980,0.8083563446998596,-0.7927436232566833,104600.1171875,nan,nan,nan,4.913943176642112,391.43942937569295,35.860536049534566,1204.9087782270028,37.27076907172974,-146.72239988658146,19.901704259326973,-83.89693982389062,-16.28113479106736,168.52007373460498,26.386367356505378,120.63140423113877,-24.22570948507106,1.2827694879885632,-1.3662282559021433,40.639289988228185,-2.85365543293881,104.55215289539387,35.063533671530074,44.75601890498256
ts_wep_15.1.0,native,ts_wep_17.8.1,20260622,2026062200010,2026062200011,HD 101980,0.800000011920929,-0.801099956035614,103755.734375,nan,nan,nan,4.167289218872789,-662.3493541594734,447.60848431990433,-1526.237477809427,-69.81559025988221,-402.0302758799283,-223.41669906344208,727.4949854686328,-123.94234508624756,111.10663665587421,55.12069797873547,-463.39743694668977,386.8204225482553,43.955893397144834,-25.595062839937253,-232.74943252028388,-153.2399889634659,114.34159991533272,-87.24947123158428,86.52409682308074
ts_wep_15.1.0,native,ts_wep_17.8.1,20260623,2026062300010,2026062300011,HD  93332,0.800000011920929,-0.801099956035614,48395.26171875,nan,nan,nan,1.1361489122710433,-44.200340366517004,172.2401986779262,-165.75750490636526,-8.593279388031311,24.189566544887036,-24.87015516973334,-48.234652400561195,-46.11709478250415,13.381074387367326,-11.881246195426998,4.290491939172212,-16.425751692168376,14.275344477082635,2.344189817524614,7.600443313211407,-1.420687092748879,-0.2855504124598939,-3.3169862492435103,22.53738405507954
ts_wep_15.1.0,native,ts_wep_17.8.1,20260623,2026062300370,2026062300371,HD 173657,0.800000011920929,-0.801099956035614,60944.2890625,nan,nan,nan,1.3626987764618732,71.0256377948175,130.46676713113735,-215.68335058247214,43.51191797930142,49.026946157034935,10.089729381535665,-69.77332721620832,-106.91836443645302,16.66411898809239,-2.4835548264944105,-2.2984679965507184,-38.120169063405164,3.31905273188564,-2.887267061725157,9.767296211679666,-4.18403177178666,4.336759549349032,6.077407809477144,30.70978835566079
ts_wep_15.1.0,native,ts_wep_17.8.1,20260624,2026062400010,2026062400011,HD 104625,0.800000011920929,-0.801099956035614,102156.3046875,nan,nan,nan,3.6678414174130936,63.27611784139747,45.58900407620946,280.1289842395519,12.657651734097689,10.751952656322992,9.48350364316849,201.42425602754273,-72.53786656190334,-84.65339899832807,-6.5241216469223895,-181.08537559338728,-14.889232523105859,53.9160142391394,-9.340564848571828,-44.661359093056674,-12.063393736895462,-9.424198737983927,-17.309273132636925,33.09730899845875
ts_wep_15.1.0,native,ts_wep_17.8.1,20260624,2026062400014,2026062400015,HD 104625,0.8354659080505371,-0.7656340599060059,109118.5703125,nan,nan,nan,3.1901508018050277,-70.64781217399269,-343.8926057929296,160.42143085994974,-8.798920345905703,555.961926381839,-91.40407181302555,963.0477465475243,-24.617969427404176,-53.0320971995383,25.154507005649265,-151.4375572055758,-84.26874039100171,-124.45137498397754,4.735235349255499,-100.11330280806162,-1.0600730242661391,12.376014043609894,-2.3676936532326858,-42.501388386926564
ts_wep_15.1.0,native,ts_wep_17.8.1,20260625,2026062500012,2026062500013,HD  98346,0.7475288510322571,-0.8535711169242859,114837.3671875,nan,nan,nan,1.22171319780184,-14.988964875687381,98.27212249512944,-199.78297810060295,-22.30489364246412,-17.340657635590652,-28.59482193525245,-49.65903806796865,-66.69313434733357,2.0823535624354914,2.7183888378513834,5.526692826222339,-11.215338355384068,7.581774291923379,10.443564482010808,4.739163088902012,8.545671757847364,-2.4545638144100925,-2.4723180646634426,24.862303454603314
ts_wep_15.1.0,native,ts_wep_17.8.1,20260626,2026062600010,2026062600011,HD 104078,0.800000011920929,-0.801099956035614,102826.0,nan,nan,nan,4.189415731876458,-58.040440708590815,-474.251419607756,320.1652287896824,320.42696624524416,578.73771597047,-197.1171338797093,1043.002666694144,95.80878918361881,21.32797730610426,178.0631762358865,-58.169303440317414,181.8124526061966,-472.51161936249224,-19.603038535703842,-80.54349211846127,56.62500284414471,-72.97532979886203,61.36966015774167,-35.29276539018871
ts_wep_15.1.0,native,ts_wep_17.8.1,20260626,2026062600014,2026062600015,HD 104078,0.8175562620162964,-0.7835437059402466,109814.0,nan,nan,nan,3.9918234844854474,-522.1175183806694,-122.87695118845403,-993.0855576932887,-37.8077466480712,592.2436122020705,-158.98505771861957,674.2843213205938,35.02633841905405,234.59677378339978,84.24087209253717,-34.68969047267245,-14.706345741361087,-135.54756072000833,16.881754093172994,84.08835197510955,90.65762405401438,207.48861869452804,-17.951715718594922,4.312039502006413
