trial,nfev,cost,fwhm,rms_resid_nm,max_resid_nm,truth_Z4,truth_Z5,truth_Z6,truth_Z7,truth_Z8,truth_Z9,truth_Z10,truth_Z11,truth_Z12,truth_Z13,truth_Z14,truth_Z15,truth_Z16,truth_Z17,truth_Z18,truth_Z19,truth_Z20,truth_Z21,truth_Z22,fit_Z4,fit_Z5,fit_Z6,fit_Z7,fit_Z8,fit_Z9,fit_Z10,fit_Z11,fit_Z12,fit_Z13,fit_Z14,fit_Z15,fit_Z16,fit_Z17,fit_Z18,fit_Z19,fit_Z20,fit_Z21,fit_Z22
0,28,489.7013913883452,0.8264161072659607,0.34601277912951467,0.8097646882385786,-3.0050630271195917,-1.0635611071871881e-14,17.353439523435586,8.560152213751026,1.8336900110830936e-16,0.0004174587353222756,-2.742767748264718e-15,-0.1359418152078119,0.0017528961075678393,7.832035359181498e-15,4.314466220048966e-07,1.6562427824948828e-16,3.101685799633764e-16,0.0009366891586088782,3.2890357104520266e-15,7.661791960010545e-07,-2.7408630920433556e-15,6.145894732370594e-09,-0.0007409315147814607,-2.286964401333334,0.809764688238568,18.07631067901559,8.501251208991086,0.3403385328984049,-0.03355729179598553,0.5470022178945809,-0.22081204347726285,-0.1346683453183448,-0.18637454955817387,0.027581039738529496,-0.005510741183933126,-0.18767663155994857,-0.08615319679490549,-0.15042108204357188,-0.07119571131241906,0.010645663564044415,0.10752606263338768,-0.13363729031235558
1,26,1613.9695300064368,0.7199731885281367,55.95593879955445,207.15233965090596,-90.1583364241259,121.84401874984349,-262.2427990075914,-239.49328858225877,-80.18818706802755,-150.1341755580348,-8.60341675584791,-193.1913825963218,0.6864693754807324,-0.035164549378107486,-0.4682817648120784,0.1887770676157638,0.43710563750393616,1.3056793238446383,0.03498111621870471,0.5861663623804816,-2.1468848595892952e-05,-3.309714367372152e-05,0.686201747214681,116.99400322678004,161.72015718996522,-220.17956932600808,-183.01867893040776,-65.0888344451678,-77.17726819754368,51.34219923511517,-189.73063604559098,0.8379098379474177,-7.46586321575336,7.667559128656951,2.889143681242297,-2.3397347034554694,-10.71093169064751,-10.455677452739286,-10.858286983628965,-3.915022241213261,-0.152782154502139,-17.64446332048115
2,20,9506.332376032124,2.7473336927001433,159.67470048616136,376.8403196373228,32.86674886394981,97.4524746407366,150.74789230418293,176.9863806966799,-15.817550463249596,42.022557210650994,-98.93119328021695,296.37405122125523,0.5409559771659287,0.5061777673537909,-0.07301718801864365,-0.22740192746460014,-0.12403867614315553,1.3839693319325348,-0.5654627218941589,0.2391461894775522,1.180121716082283e-05,6.721822669963906e-05,1.5313805162709129,409.7070685012726,-30.726503816737363,72.30596779852293,-171.6290961873423,-126.34025287353445,-119.05922300788437,-296.5778493934498,191.4341935128811,54.50609917366117,2.1485218975284694,-279.5606019581614,16.75811060172785,32.652218018021514,-3.379712106319928,131.8481919019799,-24.32448728999339,-21.64984997331923,16.011850837736052,-92.19735107506098
3,31,3220.929004701882,0.8418220658488582,65.3139481247547,282.0375371023562,30.563018682107035,80.83706717194937,199.51295174599923,-47.490335801995606,38.24285557568583,119.21678714664726,173.38349489044361,-222.6587136766982,-0.6952035703804926,-0.2236693383003013,0.16273652130054797,-0.0488546457109941,-0.2391958722222789,0.29869636161178126,-0.7752927608304295,-0.5336213750081962,-8.341427101194979e-05,-4.6117415696045334e-05,0.9073272868326684,312.60055578446327,73.605348460953,208.5300414479904,-33.15912171853258,32.51853170468898,132.99755271865888,190.61504849886194,-223.3844729447523,-1.2412341070350965,2.4954205110202277,-4.16233313766257,-0.694439262148384,5.254471959739706,-3.975238281174324,0.9078431187484364,0.7770788847678876,3.6266730160928864,-1.4715264084623854,-22.606526538898716
4,31,213.92230513200477,0.7770545951440002,12.325544480081122,43.703811435737265,-179.51941947262884,-65.07013563463336,108.5663161400125,-260.99492840318686,-38.27548819324454,40.14818258329653,-240.59699060046702,108.89014814878702,-0.26485884316631714,-0.3837953995794851,0.2539692285330573,0.7878437740242276,-0.1128139488314279,-0.7694614785422123,-0.5144245680716987,0.08658791368361785,7.795116107978117e-05,-2.0205253854044262e-05,0.20969712807501353,-185.6732902267761,-81.40837207786012,64.86250470427524,-260.20003621249504,-45.442023357817035,33.519595014986855,-261.9840481855975,107.84160518833016,5.766641599551477,3.0530400084065885,2.531026954650303,-1.092753758737099,1.6890974331599942,0.6594297628501481,4.4050723451657925,3.1798633892663246,3.212010669153017,-3.2149022332295223,0.9665727848952891
5,31,843.2347725243262,0.7108609396289431,35.06471358629677,130.81522294095942,-118.97149387651281,110.8519117472891,160.8870414960146,-113.17642501355252,165.5413177641043,4.150709683068847,-47.87255348999775,187.91830975260845,0.5082135559313802,0.04673643022896678,-0.09555251608446755,0.07837575053666299,0.8345768817884538,-0.5715754879898514,-0.1772735325678765,0.015297379030343452,3.894186818698132e-05,-1.408456631657451e-06,0.6239041412983455,-249.7867168174722,63.65065913623923,117.82222068734494,-107.48440992654417,137.12836871030737,-23.64081101216374,-58.605052657720016,182.0810879404099,8.495235104994954,2.361498125093831,7.339991296704611,4.1208225862436,6.981435294947151,-0.9508861071025884,2.7465434946119944,5.3845889410065375,4.405848883802532,-1.541948329616142,13.538709206796241
6,16,6041.904856821582,2.531053662405243,194.12088814135865,540.789156829798,-140.2176483698691,-28.82074997620412,-55.49845732309667,84.33941220925848,47.34484390782208,3.0347116231174374,17.926087687143195,-104.68470585926103,0.06655640013461923,0.09371144340390808,0.007756224759993797,0.021816362964912826,-0.13841846283712075,-0.24573603031946395,-0.03755904727762148,-0.006414629666835648,-5.908992848850043e-07,-3.3699859134372905e-06,0.19904463000119377,-681.006805199667,-504.80461161231773,-153.48244010828478,111.83186431801636,-59.66940600487394,-86.55627392769148,-326.3877520832735,-212.0268717768302,10.829398862535845,96.96975212336883,-61.29872876549899,-10.243373114554513,17.2938953889081,-53.7397802771248,51.887639837545464,32.93716313417609,-12.952590528487384,39.213555844242016,122.8168383677353
7,22,4508.276281806533,1.8547522147307294,68.38487881460856,251.17067120919697,-46.43108622799728,50.473477659890655,316.17570491755924,-170.62494167154705,-11.905891385891403,104.28572342259548,0.06696425041224557,246.45299795086962,0.8969917433472859,0.20850421579916512,0.22629335389902683,-0.01576680766072407,-0.0777017328594679,-1.1211591570155168,0.0001330007767519348,0.5019529995453015,6.660982204920175e-06,-0.0001135461896921708,1.066359682762719,-297.60175743719424,-42.254853929560376,314.6197287172286,-98.95658390857517,-2.8328489017603773,143.18015871569733,-8.692197687033893,327.5963985233791,2.911362676828911,4.566645117228909,-59.57334512471363,1.2583843003831312,-1.020475568350351,-10.273446258174337,0.46964765094009686,2.7351750266062873,-8.2858151963913,1.9041219729638656,4.296297482062823
