wep,mode,cut_by,day_obs,intra,extra,target,focusz_intra,focusz_extra,peak_extra,fit_success,nfev,chi_square,fwhm,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260520,2026052001155,2026052001156,HD 145004,0.800000011920929,-0.801099956035614,2913.569091796875,1.0,22.0,2625.5909025649157,1.9131262441555654,-42.65607563639144,231.27797609299392,-139.76409981057614,-5.272748219606597,28.633959180120165,-27.395331972599088,-51.75636280693108,3.708887122354211,7.0807978312827835,-4.989222293495037,-79.86831772559786,-12.86271371753228,13.184712879997203,-1.8061925756890918,6.032702305494875,0.05078533374581042,-2.2038413162585333,-11.776989592575955,28.076826098911003
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260521,2026052100515,2026052100516,HD  83375,0.800000011920929,-0.801099956035614,11421.10546875,1.0,22.0,2445.4104428766755,1.8142460515448018,41.163578621244156,93.73258163233596,-186.37213043312815,27.668341832281715,85.85421622329623,-58.92979422553055,-3.5093934362514783,-26.565181175137784,12.921311834382939,-2.429626167206182,-26.30308551623572,4.018647005308593,4.279404432634224,1.452619220872492,-3.3734927518150393,4.269106553319326,11.068346930075524,3.7852578478841834,41.125473864520025
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260521,2026052100517,2026052100518,HD  83375,0.8203429579734802,-0.7807570099830627,11760.4443359375,1.0,23.0,2364.3058554937484,1.809339081805974,-36.82118520969636,113.9653633567894,-167.933485335351,-15.475254023407299,14.748871648865544,-37.02629647605267,-16.162088605517464,-14.368217617818328,7.526639134465343,-9.60422046158191,-19.994293220961477,-14.53623927368363,5.013625987595302,4.22955259934551,-2.439932407441648,1.5986112861447834,5.916345514219897,9.421878890124907,40.79699163660193
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260522,2026052200257,2026052200258,HD  88766,0.8547356128692627,-0.7463643550872803,6730.984375,1.0,22.0,2558.483511645603,2.2070205438694086,-54.6378926091421,188.02486921215143,-276.0224095628451,16.681005743304226,32.965187443659595,-28.200673326188543,-81.10593504349386,-41.794474124715535,16.84429917136977,-11.231301762432645,-38.924735716412584,-13.788099344821852,6.228239774110677,-0.6354423918567705,4.08022304066911,-4.99483692279634,3.399770346397396,6.128030692363905,43.787795882316324
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260523,2026052300011,2026052300012,HD 106362,0.800000011920929,-0.801099956035614,9964.7763671875,1.0,24.0,3698.7015253686054,2.5988713396557106,45.596894615855035,130.7578959104468,-146.35494639007695,-47.79294005564835,29.925131367491122,36.85939212520226,-3.9077041879716474,10.568080251826457,9.632709766128231,2.2945923353444595,-68.0234702195312,3.1488628629341897,8.42066426744936,0.6040419654443894,2.8552181310743725,-6.937710132018596,0.5785290699027478,-4.625820035340429,33.25418480464965
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260523,2026052300013,2026052300014,HD 106362,0.8171460628509521,-0.7839539051055908,10824.244140625,1.0,22.0,5425.602519459327,1.061656356499878,23.661315328083553,105.22944559919753,-176.33942689618394,-22.573406838578837,-13.644001867498593,-13.387834023118542,-56.907408585937375,-8.860584826432012,17.189275901762517,-0.4227889823703867,-27.07591928582778,-1.6817393443574258,9.331593071057924,6.412954163789938,10.058516942089186,7.9206047967955735,-9.124830027698652,4.401956931815254,11.647929967553152
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260601,2026060100014,2026060100015,HD  73599,0.800000011920929,-0.801099956035614,7081.296875,1.0,22.0,3411.2329037853783,1.9530203285690328,-395.9787886256889,187.50293485926886,-46.08449507011993,6.186054515411245,41.75392971713668,25.19562718231445,-7.803331821471615,2.5263649162332436,7.063538043739075,-10.242341404373457,-1.472305589093836,-1.229991434718759,0.7800180320508235,4.621098465546485,6.7556003508524,-10.424102167049062,-3.5836292298464674,11.70777710828506,38.98039615547519
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260601,2026060100018,2026060100019,HD  73599,0.7188686728477478,-0.8822312951087952,1670.19775390625,1.0,23.0,2399.0138634908462,2.804486216815684,-12.375376677365335,141.1313593019121,-81.95816492597936,16.349697584955358,-12.322435095051382,6.334379303653252,-20.859459807244203,-67.79059075635531,17.035061806255186,-11.684344073486896,-95.82170136791083,9.766992023698982,1.312490159860705,-12.984409702521711,3.913176684639496,-7.935561661081311,-19.065985345654788,11.017057023456777,34.082355262754504
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260602,2026060200141,2026060200142,HD  85693,0.800000011920929,-0.801099956035614,9512.2666015625,1.0,20.0,2371.4456158201006,1.732623660745639,-9.333967063402552,93.08494259207426,-99.74220990186684,-6.866590864624377,20.157880666266003,-32.19026216064771,-35.302993347464444,-38.95958444534691,-2.7912501406369388,-0.22182115466875335,-17.75060917182909,8.050475117422227,5.530711833494944,4.23510007509828,2.3627638271019835,6.51450525360242,-2.929282463815235,-4.497115338679603,41.752310506327646
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260603,2026060300321,2026060300322,HD  78969,0.8169717192649841,-0.7841282486915588,4907.9814453125,1.0,23.0,2514.1033193528683,1.8282550664546433,-9.716898345659956,199.62575281926803,-13.451146858569112,1.5754789490890364,10.518733130578617,-28.25099735365283,-10.284859345401363,-15.869790834269214,5.168476953424193,-8.505536325246734,-53.42812370153232,-11.39145644193285,-2.075708972839449,-6.258223329985574,-1.9312478373464446,9.197901459739139,9.13362189890891,17.21399001379339,21.486617609855656
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260604,2026060400266,2026060400267,HD 100630,0.8199036717414856,-0.7811962962150574,21790.724609375,1.0,25.0,3688.774352012233,2.4842499568884646,-1.6266687624127303,155.8179445435228,-122.74062022686076,-23.273913133308323,-9.329074826209895,3.0587725461187203,-35.93657097161692,17.72183914101487,2.9089695311892885,-10.94686549656205,-33.722162916603004,-6.259780649632725,6.599239375981193,1.65959614895053,1.0342264916368367,-2.030060910450833,-7.129646822434579,1.6219478411497916,15.046676737637936
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260606,2026060600012,2026060600013,HD  88767,0.800000011920929,-0.801099956035614,13857.369140625,1.0,27.0,2940.310427015398,1.9302704894227936,108.64564487932962,29.359257528142162,-256.5848307856123,-8.653832835571523,19.403045306717555,-33.11189252931114,-17.434788447736256,-2.335699783206034,8.256850581975126,11.533483990991886,-23.79791446147176,-30.23906477858891,6.313490367887912,-1.3787573777902922,2.452607576452983,0.317982999312351,2.1835565003066515,-7.062362982163373,33.433020271118885
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260606,2026060600014,2026060600015,HD  88767,0.8291589617729187,-0.7719410061836243,10148.185546875,1.0,22.0,2991.186096647,2.2229824023251994,6.552787609090132,-50.1970637139351,-190.4355267926324,12.81731110578899,-38.79346099606639,-31.044727161918534,-42.811658757561354,-4.836060620978242,20.50932450277671,6.90829484832504,-37.35619035877355,-6.084073708474457,16.621975338653396,8.57065491145285,3.8814822423411246,-0.4007814890905382,0.1905992833466917,-13.713057620313451,28.32189943999682
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260607,2026060700162,2026060700163,V* II Vir,0.85896897315979,-0.7421309947967529,99904.703125,1.0,21.0,2836.187627863889,2.0459922216137607,0.6834680922129893,119.23955165317311,-68.31886061503896,-55.338912208287404,9.114889624685661,15.377038714563467,-58.70050756038665,-12.26170374309112,0.04758383024288764,-6.789643125171853,-45.96726659369323,-6.691072474829197,4.504703166509667,18.31408335902407,7.764505115166868,-3.974820901953238,-11.662848378786608,14.497235571369684,35.255780929886676
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260611,2026061100012,2026061100013,HD 100975,0.8342234492301941,-0.7668765187263489,43056.9765625,1.0,24.0,2625.567217348554,1.708478656146894,-18.479689206246643,204.88450074921354,-116.58670755299761,-26.171088370506457,-14.889367634549131,-13.05076615851361,-79.9307846940461,-25.610104980435022,3.8986970347224887,-10.654782483460583,-34.96725198985847,-2.944956697864182,14.139773166305355,6.253714573767176,11.9814778272672,-1.0374086394947968,-11.064989202744897,10.449067800487759,40.262872736083956
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260611,2026061100014,2026061100015,HD 100975,0.8302059173583984,-0.7708940505981445,42939.3203125,1.0,23.0,2546.9501313534947,1.6544818150726668,8.633969968008637,256.99166761988073,-104.48161729618705,-0.722176072666177,6.7926030366056835,37.95241006463512,-29.16091600820205,-27.49534383825616,-3.444997891856589,-11.620633804977741,-24.363126419180837,5.548568835129538,6.313365744962413,-11.146716891497418,7.82709956329923,-7.178747841374891,-2.8701800903290597,-3.505213721932814,40.50604600799648
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260612,2026061200536,2026061200537,HD  94473,0.7905848026275635,-0.8105151653289795,11022.5869140625,1.0,21.0,4018.7904109285755,1.0707605878061826,20.158365626128063,126.04014379602926,-233.73525369588504,-42.966998441027044,-47.135809627825196,-22.17321776375609,-21.628314491044176,-20.30145136187688,4.678548734177272,2.7083231808034536,-31.164993618112497,4.517033953684576,17.15867239218195,14.10922335668178,-0.6397523852712985,7.2595668593917155,-0.9298416965730569,-4.429052760734001,24.721395693789958
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260614,2026061400017,2026061400018,HD  88611,0.800000011920929,-0.801099956035614,10334.345703125,1.0,23.0,3130.5129932673754,1.5611554644332,-333.0579095350273,157.56083461712888,-108.84635374667224,-14.80995002226214,10.561408306899873,17.247390470466968,17.961890522856965,-14.1645535938334,8.672505768430037,1.6954032504939731,-2.8314238770605513,-3.0776083358526165,6.830870008875206,-1.0799853007565177,-0.2249845535610606,0.31425075170744043,0.6145998442879799,8.191219885553398,40.17082583669172
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260614,2026061400019,2026061400020,HD  88611,0.7307369709014893,-0.8703629970550537,9944.8017578125,1.0,23.0,2822.261338734917,2.042256574522455,-27.110136118981536,148.33285376902185,-76.17760028686817,-36.40423252505508,-26.361927521779933,21.322227551703595,-23.111249746265802,-20.199653732285604,4.319826421426401,-8.136093470913933,-25.67241045215799,14.869458235337396,15.377661338208773,7.240894427565446,3.870090508992025,-4.165677476780504,-1.7244441172305143,10.317533639358095,38.83576747046679
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260619,2026061900014,2026061900015,V* VW Crt,0.9200000762939453,-0.6810998916625977,108485.46875,1.0,28.0,3246.824629719978,1.7527696913270414,-1020.9155477160971,70.82443432351882,-102.47818906734273,-30.001247381956464,13.625516803641307,-47.56437587023718,-60.47823170061599,46.63950309281031,-5.838890899371743,-16.08027802390029,-64.90057567868804,1.2244251787400136,17.456300338451832,7.115349214034394,18.04733706735873,15.17054766768481,6.520240205686489,0.4071544818432641,14.96596593105156
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260621,2026062100011,2026062100012,HD 101980,0.800000011920929,-0.801099956035614,105418.828125,1.0,5.0,13866.9343034656,2.63121975517357,-5.088969156505762,7.120154013447426,-45.3896111985514,4.408504532019233,-21.246518248914388,17.661981510891458,-139.4085859903081,-6.550440820639516,23.149765911422318,13.673504466844534,0.8901739883848562,-13.241605262000544,32.95662061842359,-21.53307890713879,23.318176580156585,9.043123656289637,24.19658450112154,4.384482799246985,23.215251374484815
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260621,2026062100013,2026062100014,HD 101980,0.8083563446998596,-0.7927436232566833,104600.1171875,1.0,21.0,9744.779345694695,4.5541684937553955,109.28783695663219,-25.78878055967577,248.01480762521257,-23.629221849362462,81.39331853608257,46.54811626151112,-239.56454490558488,1.1976457369001885,-3.6186042918851222,14.171120303074138,-2.1272281949982412,-56.423020405649865,-43.059387945261555,2.1738908972334,16.582090963238915,-2.261826579616256,-37.55347441179616,26.94945782836388,-22.43842051471773
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260622,2026062200010,2026062200011,HD 101980,0.800000011920929,-0.801099956035614,103755.734375,1.0,5.0,15841.399706558006,2.495201712140774,-49.43756460085179,12.667224953097522,133.82802673229287,12.500698857604231,30.367405968238455,-7.093124176990602,22.56619185380533,5.1825851917296095,7.836598458957446,-1.2362132204004177,3.995867418706743,-9.420552878939196,-14.145212404792376,-2.7648498914298507,3.620557147390782,3.356999583284415,0.5250125600748482,-1.900181932032781,4.171995758345849
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260623,2026062300010,2026062300011,HD  93332,0.800000011920929,-0.801099956035614,48395.26171875,1.0,22.0,2326.5777477293714,1.7377069873954696,-41.34959735797344,156.5357398004015,-166.95682808654638,-39.26910847158071,29.34456420590958,-27.410746554674194,-70.1053681777578,-43.129782038877536,2.296960908788242,-10.359782782284823,-24.48912236994633,1.4252110200456736,6.4240542494796955,10.95500447970601,8.441648309235582,0.13303307224879596,0.2591735732689134,1.061750834329893,45.75409180968759
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260623,2026062300370,2026062300371,HD 173657,0.800000011920929,-0.801099956035614,60944.2890625,1.0,22.0,2431.578441131725,2.1314411643272577,93.82561110905513,103.465266096305,-288.429381154459,18.124147662558347,50.15735691831064,-14.75230346778065,-45.526984591782686,-106.88669613801984,34.57869133241079,2.2379267829237603,-73.22510141474405,-41.41055485142201,14.100343874935477,-0.8108763796487309,11.33679251071071,-6.730669432485828,0.45649741777420166,4.021125920331201,53.10015134909069
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260624,2026062400010,2026062400011,HD 104625,0.800000011920929,-0.801099956035614,102156.3046875,1.0,20.0,8587.874660390731,3.6047333517850437,187.87902089973485,267.9164697186294,773.3623803050181,-5.128708213748068,-212.06538449720256,46.44065446913212,366.76981130484677,-71.8390573448569,-121.22838876388981,-35.58035963725024,-142.8344536658656,-29.136172498989716,60.739513554041054,-10.503704050066263,-77.33409004391008,-7.094096410235555,17.5625020688251,-9.088287810406026,41.64245629888556
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260624,2026062400014,2026062400015,HD 104625,0.8354659080505371,-0.7656340599060059,109118.5703125,1.0,18.0,6806.14796146547,4.140878576616592,535.7479522432527,256.12176673904895,1831.8556905227401,47.80783163946774,367.80643861209,-207.37602524031047,908.9698568151629,-111.12551549068313,-131.52150665815734,3.460045739488156,-188.82731725051164,27.20601806499387,-85.9575805770304,1.9962393980206659,-78.11813572305009,34.91807953232657,57.928614727929535,-7.673409322678475,29.175843902129827
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260625,2026062500012,2026062500013,HD  98346,0.7475288510322571,-0.8535711169242859,114837.3671875,1.0,27.0,2898.515110799073,1.8937777324960623,-0.7912989884954765,27.66267703565497,-170.83030590803313,-26.00198610364095,0.8021263790505686,-18.7115681431463,-42.43190904256603,-72.50633124940758,-4.5118188557403744,-0.29876174477764195,-29.21401740971432,3.399383972666419,-23.42219728991453,-16.683261251520392,-4.046813884751919,1.3711279850784832,1.9446792380833786,-3.456040453079869,52.35101333098529
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260626,2026062600010,2026062600011,HD 104078,0.800000011920929,-0.801099956035614,102826.0,1.0,19.0,7189.281569111092,3.5122612970166456,-302.41868945032115,73.67537397292506,70.03035790247817,-305.4934692069646,314.49384142123904,-58.87630540632511,716.4489878242993,119.87654828410196,163.85682293889786,76.784495192811,181.24387855647805,48.53427268111044,-285.5237999363244,102.3519928238814,-159.18954908910348,-63.329680195718424,-32.7486505940791,-18.73609397148206,16.945767212962107
ts_wep_17.8.1,fixed,ts_wep_17.8.1,20260626,2026062600014,2026062600015,HD 104078,0.8175562620162964,-0.7835437059402466,109814.0,1.0,21.0,4949.584447800988,4.363748403710963,-167.658599966758,26.662407395332753,-68.35685461141244,-42.71808559717748,400.1416844235442,-25.209283063800633,593.622418004291,-62.5164688329175,30.830490902689412,-57.053349118738936,-55.04317746789142,-48.13533517032505,-219.2997375684194,-23.992184717612357,-94.70617191382925,-17.907047614473754,30.558103959162768,16.590688546837693,-16.93006182992031
